user_id,R,F,M,user_type
423807,0.0,0.0,1,潜力活跃用户
424100,0.0,0.0,1,潜力活跃用户
424249,0.0,0.0,1,潜力活跃用户
424317,0.0,0.0,1,潜力活跃用户
424444,0.0,0.0,1,潜力活跃用户
424457,0.0,0.0,1,潜力活跃用户
424719,0.0,0.0,1,潜力活跃用户
424725,0.0,0.0,1,潜力活跃用户
424846,0.0,0.0,1,潜力活跃用户
424960,0.0,0.0,1,潜力活跃用户
424963,0.0,0.0,1,潜力活跃用户
425041,0.0,0.0,1,潜力活跃用户
425154,0.0,0.0,1,潜力活跃用户
425171,0.0,0.0,1,潜力活跃用户
425249,0.0,0.0,1,潜力活跃用户
425281,0.0,0.0,1,潜力活跃用户
425342,0.0,0.0,1,潜力活跃用户
425379,0.0,0.0,1,潜力活跃用户
425418,0.0,0.0,1,潜力活跃用户
425542,0.0,0.0,1,潜力活跃用户
425604,0.0,0.0,1,潜力活跃用户
425640,0.0,0.0,1,潜力活跃用户
425664,1.0,1.0,1,潜力活跃用户
426167,0.0,0.0,1,潜力活跃用户
426169,0.0,0.0,1,潜力活跃用户
426225,0.0,0.0,1,潜力活跃用户
426468,0.0,0.0,1,潜力活跃用户
426509,0.0,0.0,1,潜力活跃用户
427049,0.0,0.0,1,潜力活跃用户
427152,0.0,0.0,1,潜力活跃用户
427228,0.0,0.0,1,潜力活跃用户
427245,0.0,0.0,1,潜力活跃用户
427294,0.0,0.0,1,潜力活跃用户
427636,0.0,0.0,1,潜力活跃用户
427683,0.0,0.0,1,潜力活跃用户
427700,0.0,0.0,1,潜力活跃用户
427749,0.0,0.0,1,潜力活跃用户
427851,0.0,0.0,1,潜力活跃用户
428031,0.0,0.0,1,潜力活跃用户
428118,0.0,0.0,1,潜力活跃用户
428400,0.0,0.0,1,潜力活跃用户
428538,0.0,0.0,1,潜力活跃用户
428679,0.0,0.0,1,潜力活跃用户
428762,0.0,0.0,1,潜力活跃用户
428810,0.0,0.0,2,潜力活跃用户
428827,0.0,0.0,1,潜力活跃用户
428846,0.0,0.0,1,潜力活跃用户
428901,0.0,0.0,1,潜力活跃用户
429215,0.0,0.0,1,潜力活跃用户
429232,0.0,0.0,1,潜力活跃用户
429490,0.0,0.0,1,潜力活跃用户
429592,0.0,0.0,1,潜力活跃用户
429598,0.0,0.0,1,潜力活跃用户
429630,0.0,0.0,1,潜力活跃用户
429737,0.0,0.0,1,潜力活跃用户
429755,0.0,0.0,2,潜力活跃用户
429904,0.0,0.0,1,潜力活跃用户
429920,0.0,0.0,1,潜力活跃用户
429958,0.0,0.0,1,潜力活跃用户
430054,0.0,0.0,1,潜力活跃用户
430100,0.0,0.0,1,潜力活跃用户
430144,0.0,0.0,1,潜力活跃用户
430151,0.0,0.0,1,潜力活跃用户
430308,0.0,0.0,1,潜力活跃用户
430370,0.0,0.0,1,潜力活跃用户
430523,0.0,0.0,1,潜力活跃用户
430589,0.0,0.0,1,潜力活跃用户
430646,0.0,0.0,1,潜力活跃用户
430888,0.0,0.0,1,潜力活跃用户
430924,0.0,0.0,1,潜力活跃用户
430977,0.0,0.0,1,潜力活跃用户
431562,0.0,0.0,1,潜力活跃用户
431856,0.0,0.0,2,潜力活跃用户
431893,0.0,0.0,1,潜力活跃用户
432019,0.0,0.0,1,潜力活跃用户
432499,0.0,0.0,1,潜力活跃用户
432560,0.0,0.0,1,潜力活跃用户
432690,0.0,0.0,1,潜力活跃用户
432739,6.0,1.0,1,沉睡流失用户
432812,0.0,0.0,1,潜力活跃用户
432846,0.0,0.0,1,潜力活跃用户
433045,0.0,0.0,1,潜力活跃用户
433127,0.0,0.0,1,潜力活跃用户
433248,0.0,0.0,1,潜力活跃用户
433270,0.0,0.0,1,潜力活跃用户
433470,0.0,0.0,1,潜力活跃用户
433499,0.0,0.0,1,潜力活跃用户
433519,0.0,0.0,1,潜力活跃用户
433543,0.0,0.0,1,潜力活跃用户
433627,0.0,0.0,1,潜力活跃用户
434164,6.0,1.0,1,沉睡流失用户
434230,0.0,0.0,1,潜力活跃用户
434339,0.0,0.0,1,潜力活跃用户
434430,0.0,0.0,1,潜力活跃用户
434548,0.0,0.0,1,潜力活跃用户
434683,0.0,0.0,1,潜力活跃用户
434765,0.0,0.0,1,潜力活跃用户
434783,0.0,0.0,1,潜力活跃用户
434837,0.0,0.0,1,潜力活跃用户
434879,0.0,0.0,1,潜力活跃用户
435105,0.0,0.0,1,潜力活跃用户
435605,0.0,0.0,1,潜力活跃用户
435701,0.0,0.0,1,潜力活跃用户
435740,0.0,0.0,1,潜力活跃用户
435762,0.0,0.0,1,潜力活跃用户
435779,0.0,0.0,1,潜力活跃用户
435780,0.0,0.0,1,潜力活跃用户
435781,0.0,0.0,1,潜力活跃用户
435792,0.0,0.0,1,潜力活跃用户
436026,0.0,0.0,1,潜力活跃用户
436066,0.0,0.0,1,潜力活跃用户
436081,0.0,0.0,1,潜力活跃用户
436125,0.0,0.0,2,潜力活跃用户
436359,0.0,0.0,1,潜力活跃用户
436550,0.0,0.0,1,潜力活跃用户
436660,0.0,0.0,1,潜力活跃用户
436729,0.0,0.0,1,潜力活跃用户
436756,0.0,0.0,1,潜力活跃用户
436985,0.0,0.0,1,潜力活跃用户
437041,0.0,0.0,1,潜力活跃用户
437052,0.0,0.0,1,潜力活跃用户
437087,0.0,0.0,1,潜力活跃用户
437246,0.0,0.0,1,潜力活跃用户
437423,0.0,0.0,1,潜力活跃用户
437431,0.0,0.0,1,潜力活跃用户
437625,0.0,0.0,1,潜力活跃用户
437742,0.0,0.0,1,潜力活跃用户
438056,0.0,0.0,1,潜力活跃用户
438138,0.0,0.0,1,潜力活跃用户
438142,0.0,0.0,1,潜力活跃用户
438169,0.0,0.0,1,潜力活跃用户
438229,0.0,0.0,1,潜力活跃用户
438293,0.0,0.0,1,潜力活跃用户
438346,0.0,0.0,1,潜力活跃用户
438560,0.0,0.0,1,潜力活跃用户
438922,0.0,0.0,1,潜力活跃用户
438948,0.0,0.0,1,潜力活跃用户
439103,0.0,0.0,1,潜力活跃用户
439222,0.0,0.0,1,潜力活跃用户
439264,0.0,0.0,1,潜力活跃用户
439303,0.0,0.0,1,潜力活跃用户
439327,0.0,0.0,1,潜力活跃用户
439384,0.0,0.0,1,潜力活跃用户
439439,0.0,0.0,1,潜力活跃用户
439442,0.0,0.0,1,潜力活跃用户
439506,0.0,0.0,1,潜力活跃用户
439610,0.0,0.0,2,潜力活跃用户
439637,0.0,0.0,1,潜力活跃用户
439911,0.0,0.0,1,潜力活跃用户
439914,0.0,0.0,1,潜力活跃用户
439987,0.0,0.0,1,潜力活跃用户
440037,0.0,0.0,1,潜力活跃用户
440260,0.0,0.0,1,潜力活跃用户
440293,0.0,0.0,1,潜力活跃用户
440380,0.0,0.0,1,潜力活跃用户
440420,0.0,0.0,1,潜力活跃用户
440536,0.0,0.0,1,潜力活跃用户
440537,0.0,0.0,1,潜力活跃用户
440636,0.0,0.0,1,潜力活跃用户
440655,0.0,0.0,1,潜力活跃用户
440681,0.0,0.0,1,潜力活跃用户
440903,0.0,0.0,1,潜力活跃用户
441125,0.0,0.0,1,潜力活跃用户
441130,0.0,0.0,1,潜力活跃用户
441279,0.0,0.0,1,潜力活跃用户
441427,0.0,0.0,1,潜力活跃用户
441584,0.0,0.0,1,潜力活跃用户
441646,0.0,0.0,1,潜力活跃用户
441667,0.0,0.0,1,潜力活跃用户
441806,0.0,0.0,1,潜力活跃用户
441970,0.0,0.0,1,潜力活跃用户
441972,0.0,0.0,1,潜力活跃用户
442046,0.0,0.0,1,潜力活跃用户
442088,0.0,0.0,1,潜力活跃用户
442092,0.0,0.0,1,潜力活跃用户
442512,0.0,0.0,1,潜力活跃用户
442621,0.0,0.0,1,潜力活跃用户
442625,0.0,0.0,1,潜力活跃用户
443034,0.0,0.0,1,潜力活跃用户
443039,0.0,0.0,1,潜力活跃用户
443119,0.0,0.0,1,潜力活跃用户
443260,0.0,0.0,1,潜力活跃用户
443295,0.0,0.0,1,潜力活跃用户
443303,0.0,0.0,1,潜力活跃用户
443340,0.0,0.0,1,潜力活跃用户
443379,0.0,0.0,1,潜力活跃用户
443521,0.0,0.0,1,潜力活跃用户
443532,0.0,0.0,1,潜力活跃用户
443583,0.0,0.0,1,潜力活跃用户
443606,0.0,0.0,1,潜力活跃用户
443618,0.0,0.0,1,潜力活跃用户
443690,0.0,0.0,1,潜力活跃用户
443833,0.0,0.0,1,潜力活跃用户
443985,0.0,0.0,1,潜力活跃用户
444003,0.0,0.0,1,潜力活跃用户
444136,0.0,0.0,1,潜力活跃用户
444413,0.0,0.0,1,潜力活跃用户
444452,0.0,0.0,1,潜力活跃用户
444499,0.0,0.0,1,潜力活跃用户
444569,0.0,0.0,1,潜力活跃用户
444576,0.0,0.0,1,潜力活跃用户
444579,0.0,0.0,1,潜力活跃用户
444600,0.0,0.0,1,潜力活跃用户
444624,0.0,0.0,1,潜力活跃用户
444658,0.0,0.0,1,潜力活跃用户
444701,0.0,0.0,1,潜力活跃用户
444906,0.0,0.0,1,潜力活跃用户
444958,0.0,0.0,1,潜力活跃用户
445124,0.0,0.0,1,潜力活跃用户
445152,0.0,0.0,1,潜力活跃用户
445260,0.0,0.0,1,潜力活跃用户
445446,0.0,0.0,2,潜力活跃用户
445709,0.0,0.0,1,潜力活跃用户
445992,0.0,0.0,1,潜力活跃用户
446292,0.0,0.0,1,潜力活跃用户
446338,0.0,0.0,1,潜力活跃用户
446384,0.0,0.0,1,潜力活跃用户
446666,0.0,0.0,1,潜力活跃用户
446925,0.0,0.0,1,潜力活跃用户
446942,0.0,0.0,1,潜力活跃用户
447067,0.0,0.0,1,潜力活跃用户
447096,0.0,0.0,1,潜力活跃用户
447139,0.0,0.0,1,潜力活跃用户
447357,0.0,0.0,1,潜力活跃用户
447690,0.0,0.0,1,潜力活跃用户
447730,0.0,0.0,1,潜力活跃用户
447753,0.0,0.0,1,潜力活跃用户
447837,0.0,0.0,1,潜力活跃用户
447908,0.0,0.0,1,潜力活跃用户
447946,0.0,0.0,1,潜力活跃用户
447978,0.0,0.0,1,潜力活跃用户
448026,0.0,0.0,1,潜力活跃用户
448319,0.0,0.0,1,潜力活跃用户
448359,0.0,0.0,1,潜力活跃用户
448400,0.0,0.0,1,潜力活跃用户
448420,0.0,0.0,1,潜力活跃用户
448608,0.0,0.0,1,潜力活跃用户
448682,0.0,0.0,1,潜力活跃用户
448779,0.0,0.0,1,潜力活跃用户
448883,0.0,0.0,1,潜力活跃用户
449041,0.0,0.0,1,潜力活跃用户
449217,0.0,0.0,1,潜力活跃用户
449233,0.0,0.0,1,潜力活跃用户
449318,0.0,0.0,1,潜力活跃用户
449370,0.0,0.0,1,潜力活跃用户
449567,0.0,0.0,1,潜力活跃用户
449750,0.0,0.0,1,潜力活跃用户
449824,0.0,0.0,1,潜力活跃用户
449919,0.0,0.0,1,潜力活跃用户
449992,0.0,0.0,1,潜力活跃用户
450063,0.0,0.0,1,潜力活跃用户
450132,0.0,0.0,1,潜力活跃用户
450139,0.0,0.0,1,潜力活跃用户
450210,0.0,0.0,1,潜力活跃用户
450239,0.0,0.0,1,潜力活跃用户
450431,0.0,0.0,1,潜力活跃用户
450486,0.0,0.0,1,潜力活跃用户
450843,0.0,0.0,1,潜力活跃用户
450874,0.0,0.0,1,潜力活跃用户
450882,0.0,0.0,1,潜力活跃用户
450938,0.0,0.0,1,潜力活跃用户
451093,0.0,0.0,1,潜力活跃用户
451099,-1.0,1.0,1,潜力活跃用户
451265,0.0,0.0,1,潜力活跃用户
451332,0.0,0.0,1,潜力活跃用户
451449,7.0,1.0,1,沉睡流失用户
451450,0.0,0.0,1,潜力活跃用户
451592,0.0,0.0,1,潜力活跃用户
452001,0.0,0.0,1,潜力活跃用户
452629,0.0,0.0,1,潜力活跃用户
452636,0.0,0.0,1,潜力活跃用户
452724,0.0,0.0,1,潜力活跃用户
452853,0.0,0.0,1,潜力活跃用户
453053,0.0,0.0,1,潜力活跃用户
453506,0.0,0.0,1,潜力活跃用户
453543,0.0,0.0,1,潜力活跃用户
453672,0.0,0.0,1,潜力活跃用户
453890,0.0,0.0,1,潜力活跃用户
454069,0.0,0.0,1,潜力活跃用户
454213,1.0,1.0,1,潜力活跃用户
454358,0.0,0.0,1,潜力活跃用户
454401,0.0,0.0,1,潜力活跃用户
454480,0.0,0.0,1,潜力活跃用户
454682,0.0,0.0,1,潜力活跃用户
454782,0.0,0.0,1,潜力活跃用户
454786,0.0,0.0,1,潜力活跃用户
454879,0.0,0.0,1,潜力活跃用户
454955,0.0,0.0,1,潜力活跃用户
455207,0.0,0.0,1,潜力活跃用户
455211,0.0,0.0,1,潜力活跃用户
455230,0.0,0.0,1,潜力活跃用户
455334,0.0,0.0,1,潜力活跃用户
455338,0.0,0.0,1,潜力活跃用户
455364,0.0,0.0,1,潜力活跃用户
455419,0.0,0.0,1,潜力活跃用户
455440,0.0,0.0,1,潜力活跃用户
455547,0.0,0.0,1,潜力活跃用户
455560,0.0,0.0,1,潜力活跃用户
455576,0.0,0.0,1,潜力活跃用户
455714,0.0,0.0,1,潜力活跃用户
455876,0.0,0.0,1,潜力活跃用户
456091,0.0,0.0,1,潜力活跃用户
456103,2.0,1.0,1,潜力活跃用户
456254,0.0,0.0,1,潜力活跃用户
456258,0.0,0.0,1,潜力活跃用户
456334,0.0,0.0,1,潜力活跃用户
456420,0.0,0.0,1,潜力活跃用户
456633,0.0,0.0,1,潜力活跃用户
456820,0.0,0.0,1,潜力活跃用户
456846,0.0,0.0,1,潜力活跃用户
456957,0.0,0.0,1,潜力活跃用户
457181,0.0,0.0,1,潜力活跃用户
457449,0.0,0.0,1,潜力活跃用户
457519,0.0,0.0,1,潜力活跃用户
457567,0.0,0.0,1,潜力活跃用户
457618,0.0,0.0,1,潜力活跃用户
457707,0.0,0.0,1,潜力活跃用户
457709,0.0,0.0,1,潜力活跃用户
458007,0.0,0.0,1,潜力活跃用户
458066,0.0,0.0,1,潜力活跃用户
458078,0.0,0.0,1,潜力活跃用户
458084,0.0,0.0,1,潜力活跃用户
458112,0.0,0.0,1,潜力活跃用户
458167,0.0,0.0,1,潜力活跃用户
458200,0.0,0.0,1,潜力活跃用户
458401,0.0,0.0,1,潜力活跃用户
458449,0.0,0.0,1,潜力活跃用户
458929,0.0,0.0,1,潜力活跃用户
459013,0.0,0.0,1,潜力活跃用户
459112,0.0,0.0,1,潜力活跃用户
459205,0.0,0.0,1,潜力活跃用户
459319,0.0,0.0,1,潜力活跃用户
459376,0.0,0.0,1,潜力活跃用户
459516,0.0,0.0,1,潜力活跃用户
459557,0.0,0.0,1,潜力活跃用户
459596,0.0,0.0,1,潜力活跃用户
459799,0.0,0.0,1,潜力活跃用户
459826,0.0,0.0,1,潜力活跃用户
460114,0.0,0.0,1,潜力活跃用户
460421,0.0,0.0,1,潜力活跃用户
460442,0.0,0.0,1,潜力活跃用户
460585,0.0,0.0,1,潜力活跃用户
460956,0.0,0.0,1,潜力活跃用户
461010,0.0,0.0,2,潜力活跃用户
461122,0.0,0.0,1,潜力活跃用户
461168,0.0,0.0,1,潜力活跃用户
461187,0.0,0.0,1,潜力活跃用户
461202,0.0,0.0,1,潜力活跃用户
461502,0.0,0.0,1,潜力活跃用户
461631,0.0,0.0,1,潜力活跃用户
461732,0.0,0.0,1,潜力活跃用户
461818,0.0,0.0,1,潜力活跃用户
461856,0.0,0.0,1,潜力活跃用户
461951,0.0,0.0,1,潜力活跃用户
462099,0.0,0.0,1,潜力活跃用户
462486,0.0,0.0,1,潜力活跃用户
462721,0.0,0.0,1,潜力活跃用户
462760,0.0,0.0,1,潜力活跃用户
462875,0.0,0.0,1,潜力活跃用户
462899,0.0,0.0,1,潜力活跃用户
463077,0.0,0.0,1,潜力活跃用户
463087,0.0,0.0,1,潜力活跃用户
463200,0.0,0.0,1,潜力活跃用户
463215,0.0,0.0,1,潜力活跃用户
463310,0.0,0.0,1,潜力活跃用户
463434,0.0,0.0,1,潜力活跃用户
463509,0.0,0.0,1,潜力活跃用户
463532,0.0,0.0,1,潜力活跃用户
463698,0.0,0.0,1,潜力活跃用户
463763,0.0,0.0,1,潜力活跃用户
463785,0.0,0.0,1,潜力活跃用户
463826,0.0,0.0,1,潜力活跃用户
463904,0.0,0.0,1,潜力活跃用户
463945,0.0,0.0,1,潜力活跃用户
463967,0.0,0.0,1,潜力活跃用户
464037,0.0,0.0,1,潜力活跃用户
464128,0.0,0.0,1,潜力活跃用户
464249,0.0,0.0,1,潜力活跃用户
464287,0.0,0.0,1,潜力活跃用户
464513,0.0,0.0,1,潜力活跃用户
464532,0.0,0.0,1,潜力活跃用户
464894,0.0,0.0,1,潜力活跃用户
464972,0.0,0.0,1,潜力活跃用户
464973,0.0,0.0,1,潜力活跃用户
465050,0.0,0.0,1,潜力活跃用户
465062,0.0,0.0,1,潜力活跃用户
465071,0.0,0.0,1,潜力活跃用户
465073,0.0,0.0,1,潜力活跃用户
465079,0.0,0.0,1,潜力活跃用户
465120,0.0,0.0,1,潜力活跃用户
465164,0.0,0.0,1,潜力活跃用户
465214,0.0,0.0,1,潜力活跃用户
465220,0.0,0.0,1,潜力活跃用户
465358,0.0,0.0,1,潜力活跃用户
465394,0.0,0.0,1,潜力活跃用户
465478,0.0,0.0,1,潜力活跃用户
465520,0.0,0.0,1,潜力活跃用户
465559,0.0,0.0,1,潜力活跃用户
465577,0.0,0.0,1,潜力活跃用户
465662,0.0,0.0,1,潜力活跃用户
465689,0.0,0.0,1,潜力活跃用户
465909,0.0,0.0,1,潜力活跃用户
466057,0.0,0.0,1,潜力活跃用户
466115,0.0,0.0,1,潜力活跃用户
466306,0.0,0.0,1,潜力活跃用户
466327,0.0,0.0,1,潜力活跃用户
466818,0.0,0.0,1,潜力活跃用户
466982,0.0,0.0,1,潜力活跃用户
467191,0.0,0.0,1,潜力活跃用户
467197,0.0,0.0,1,潜力活跃用户
467199,0.0,0.0,1,潜力活跃用户
467357,0.0,0.0,1,潜力活跃用户
467358,0.0,0.0,1,潜力活跃用户
467558,0.0,0.0,1,潜力活跃用户
467604,0.0,0.0,1,潜力活跃用户
467659,0.0,0.0,1,潜力活跃用户
467737,0.0,0.0,1,潜力活跃用户
467785,0.0,0.0,1,潜力活跃用户
467956,0.0,0.0,1,潜力活跃用户
468024,7.0,1.0,1,沉睡流失用户
468143,0.0,0.0,1,潜力活跃用户
468180,0.0,0.0,1,潜力活跃用户
468195,0.0,0.0,1,潜力活跃用户
468200,0.0,0.0,1,潜力活跃用户
468223,0.0,0.0,1,潜力活跃用户
468248,0.0,0.0,1,潜力活跃用户
468251,0.0,0.0,1,潜力活跃用户
468315,0.0,0.0,1,潜力活跃用户
468650,0.0,0.0,1,潜力活跃用户
468992,0.0,0.0,1,潜力活跃用户
469197,0.0,0.0,1,潜力活跃用户
469452,0.0,0.0,1,潜力活跃用户
469533,0.0,0.0,1,潜力活跃用户
469807,0.0,0.0,1,潜力活跃用户
469978,0.0,0.0,1,潜力活跃用户
470305,7.0,1.0,1,沉睡流失用户
470577,0.0,0.0,1,潜力活跃用户
470733,0.0,0.0,1,潜力活跃用户
470743,0.0,0.0,1,潜力活跃用户
470747,0.0,0.0,1,潜力活跃用户
470794,0.0,0.0,1,潜力活跃用户
470982,0.0,0.0,1,潜力活跃用户
471058,0.0,0.0,1,潜力活跃用户
471116,0.0,0.0,1,潜力活跃用户
471133,0.0,0.0,1,潜力活跃用户
471208,0.0,0.0,1,潜力活跃用户
471374,0.0,0.0,1,潜力活跃用户
471425,0.0,0.0,1,潜力活跃用户
471673,0.0,0.0,1,潜力活跃用户
471759,0.0,0.0,1,潜力活跃用户
471871,0.0,0.0,1,潜力活跃用户
471888,0.0,0.0,1,潜力活跃用户
471889,0.0,0.0,1,潜力活跃用户
471895,0.0,0.0,1,潜力活跃用户
472069,0.0,0.0,1,潜力活跃用户
472100,0.0,0.0,1,潜力活跃用户
472178,0.0,0.0,1,潜力活跃用户
472259,0.0,0.0,1,潜力活跃用户
472301,0.0,0.0,1,潜力活跃用户
472766,0.0,0.0,1,潜力活跃用户
472837,0.0,0.0,1,潜力活跃用户
472967,0.0,0.0,1,潜力活跃用户
472986,0.0,0.0,1,潜力活跃用户
473021,0.0,0.0,1,潜力活跃用户
473074,0.0,0.0,1,潜力活跃用户
473078,0.0,0.0,1,潜力活跃用户
473140,0.0,0.0,1,潜力活跃用户
473196,0.0,0.0,1,潜力活跃用户
473228,0.0,0.0,1,潜力活跃用户
473300,0.0,0.0,1,潜力活跃用户
473341,0.0,0.0,1,潜力活跃用户
473455,0.0,0.0,1,潜力活跃用户
473511,0.0,0.0,1,潜力活跃用户
473665,0.0,0.0,1,潜力活跃用户
474044,0.0,0.0,1,潜力活跃用户
474139,0.0,0.0,1,潜力活跃用户
474267,0.0,0.0,1,潜力活跃用户
474297,0.0,0.0,1,潜力活跃用户
474390,0.0,0.0,1,潜力活跃用户
474402,0.0,0.0,1,潜力活跃用户
474446,0.0,0.0,1,潜力活跃用户
474500,0.0,0.0,1,潜力活跃用户
474513,0.0,0.0,1,潜力活跃用户
474536,0.0,0.0,1,潜力活跃用户
474681,0.0,0.0,1,潜力活跃用户
474743,0.0,0.0,1,潜力活跃用户
474790,0.0,0.0,1,潜力活跃用户
474948,0.0,0.0,1,潜力活跃用户
475033,0.0,0.0,1,潜力活跃用户
475267,0.0,0.0,1,潜力活跃用户
475484,0.0,0.0,1,潜力活跃用户
475516,0.0,0.0,1,潜力活跃用户
475692,0.0,0.0,1,潜力活跃用户
475933,0.0,0.0,1,潜力活跃用户
476041,0.0,0.0,1,潜力活跃用户
476054,-1.0,1.0,2,潜力活跃用户
476223,0.0,0.0,1,潜力活跃用户
476327,0.0,0.0,1,潜力活跃用户
476434,0.0,0.0,1,潜力活跃用户
476439,0.0,0.0,1,潜力活跃用户
476577,-1.0,1.0,1,潜力活跃用户
476671,0.0,0.0,1,潜力活跃用户
476700,0.0,0.0,1,潜力活跃用户
476892,6.0,1.0,1,沉睡流失用户
476940,0.0,0.0,1,潜力活跃用户
476950,0.0,0.0,1,潜力活跃用户
477109,0.0,0.0,1,潜力活跃用户
477470,0.0,0.0,1,潜力活跃用户
477487,0.0,0.0,1,潜力活跃用户
477503,0.0,0.0,1,潜力活跃用户
477583,0.0,0.0,1,潜力活跃用户
477834,0.0,0.0,1,潜力活跃用户
478003,0.0,0.0,1,潜力活跃用户
478063,0.0,0.0,1,潜力活跃用户
478158,0.0,0.0,1,潜力活跃用户
478196,0.0,0.0,1,潜力活跃用户
478251,0.0,0.0,1,潜力活跃用户
478845,0.0,0.0,1,潜力活跃用户
479027,0.0,0.0,1,潜力活跃用户
479082,0.0,0.0,1,潜力活跃用户
479085,0.0,0.0,1,潜力活跃用户
479109,0.0,0.0,1,潜力活跃用户
479267,0.0,0.0,1,潜力活跃用户
479272,0.0,0.0,1,潜力活跃用户
479410,0.0,0.0,1,潜力活跃用户
479630,0.0,0.0,1,潜力活跃用户
479723,0.0,0.0,1,潜力活跃用户
479853,0.0,0.0,1,潜力活跃用户
479923,0.0,0.0,1,潜力活跃用户
479973,0.0,0.0,1,潜力活跃用户
479990,0.0,0.0,1,潜力活跃用户
480031,0.0,0.0,1,潜力活跃用户
480173,0.0,0.0,1,潜力活跃用户
480218,0.0,0.0,1,潜力活跃用户
480277,0.0,0.0,1,潜力活跃用户
480485,6.0,1.0,1,沉睡流失用户
480636,0.0,0.0,1,潜力活跃用户
480799,0.0,0.0,1,潜力活跃用户
480838,0.0,0.0,1,潜力活跃用户
480972,0.0,0.0,1,潜力活跃用户
481155,0.0,0.0,1,潜力活跃用户
481201,2.0,1.0,1,潜力活跃用户
481379,0.0,0.0,1,潜力活跃用户
481544,0.0,0.0,1,潜力活跃用户
481629,0.0,0.0,1,潜力活跃用户
481653,0.0,0.0,1,潜力活跃用户
481778,0.0,0.0,1,潜力活跃用户
482013,0.0,0.0,1,潜力活跃用户
482025,0.0,0.0,1,潜力活跃用户
482124,0.0,0.0,1,潜力活跃用户
482129,0.0,0.0,1,潜力活跃用户
482270,0.0,0.0,1,潜力活跃用户
482335,0.0,0.0,1,潜力活跃用户
482443,0.0,0.0,1,潜力活跃用户
482462,5.0,1.0,1,沉睡流失用户
482509,0.0,0.0,1,潜力活跃用户
482598,0.0,0.0,1,潜力活跃用户
482608,0.0,0.0,1,潜力活跃用户
482648,0.0,0.0,1,潜力活跃用户
482696,0.0,0.0,1,潜力活跃用户
482771,0.0,0.0,1,潜力活跃用户
482772,0.0,0.0,1,潜力活跃用户
482993,0.0,0.0,1,潜力活跃用户
483038,0.0,0.0,1,潜力活跃用户
483186,0.0,0.0,1,潜力活跃用户
483293,0.0,0.0,1,潜力活跃用户
483399,0.0,0.0,1,潜力活跃用户
483424,0.0,0.0,1,潜力活跃用户
483543,0.0,0.0,1,潜力活跃用户
483604,0.0,0.0,1,潜力活跃用户
483709,0.0,0.0,1,潜力活跃用户
483815,0.0,0.0,1,潜力活跃用户
483887,0.0,0.0,1,潜力活跃用户
483893,0.0,0.0,1,潜力活跃用户
483913,0.0,0.0,1,潜力活跃用户
483929,0.0,0.0,1,潜力活跃用户
483946,0.0,0.0,1,潜力活跃用户
483952,0.0,0.0,1,潜力活跃用户
484090,0.0,0.0,1,潜力活跃用户
484173,0.0,0.0,1,潜力活跃用户
484270,0.0,0.0,1,潜力活跃用户
484400,0.0,0.0,1,潜力活跃用户
484460,0.0,0.0,1,潜力活跃用户
484661,0.0,0.0,1,潜力活跃用户
484686,0.0,0.0,1,潜力活跃用户
484765,0.0,0.0,1,潜力活跃用户
484807,0.0,0.0,1,潜力活跃用户
484814,0.0,0.0,1,潜力活跃用户
484891,0.0,0.0,1,潜力活跃用户
484896,0.0,0.0,1,潜力活跃用户
484972,0.0,0.0,1,潜力活跃用户
485085,0.0,0.0,1,潜力活跃用户
485136,0.0,0.0,1,潜力活跃用户
485161,0.0,0.0,1,潜力活跃用户
485321,0.0,0.0,1,潜力活跃用户
485443,0.0,0.0,1,潜力活跃用户
485596,0.0,0.0,1,潜力活跃用户
485737,0.0,0.0,1,潜力活跃用户
485768,0.0,0.0,1,潜力活跃用户
485769,0.0,0.0,1,潜力活跃用户
485802,0.0,0.0,1,潜力活跃用户
485930,0.0,0.0,1,潜力活跃用户
486202,0.0,0.0,1,潜力活跃用户
486231,0.0,0.0,1,潜力活跃用户
486412,0.0,0.0,1,潜力活跃用户
486458,6.0,1.0,1,沉睡流失用户
486481,0.0,0.0,1,潜力活跃用户
486566,0.0,0.0,1,潜力活跃用户
486661,0.0,0.0,1,潜力活跃用户
486738,0.0,0.0,1,潜力活跃用户
486775,0.0,0.0,1,潜力活跃用户
486901,0.0,0.0,1,潜力活跃用户
487014,0.0,0.0,1,潜力活跃用户
487103,0.0,0.0,1,潜力活跃用户
487231,0.0,0.0,1,潜力活跃用户
487261,4.0,1.0,1,潜力活跃用户
487393,0.0,0.0,1,潜力活跃用户
487494,0.0,0.0,1,潜力活跃用户
487535,0.0,0.0,1,潜力活跃用户
487542,0.0,0.0,1,潜力活跃用户
487684,0.0,0.0,1,潜力活跃用户
487732,0.0,0.0,1,潜力活跃用户
487856,0.0,0.0,1,潜力活跃用户
487864,0.0,0.0,1,潜力活跃用户
488074,0.0,0.0,1,潜力活跃用户
488220,0.0,0.0,1,潜力活跃用户
488642,0.0,0.0,1,潜力活跃用户
488737,0.0,0.0,1,潜力活跃用户
488776,0.0,0.0,1,潜力活跃用户
488884,0.0,0.0,1,潜力活跃用户
488958,0.0,0.0,1,潜力活跃用户
489047,0.0,0.0,1,潜力活跃用户
489283,0.0,0.0,1,潜力活跃用户
489298,0.0,0.0,1,潜力活跃用户
489437,0.0,0.0,1,潜力活跃用户
