user_id,item_id,category_id,behavior,timestamp
175230,4437775,4217906,pv,1512124208
105665,1312493,226341,pv,1512262937
556935,303797,2945933,cart,1511842784
643831,3150339,4756105,pv,1511571821
837823,1651854,154040,pv,1512206454
542576,1580745,267209,pv,1512024010
579867,4530920,2247787,pv,1511757586
468450,3153985,1834026,pv,1511771564
978417,4542634,4756105,pv,1511544086
411159,3692499,285583,pv,1511846320
372625,3997009,570735,pv,1511837171
687248,3138005,4756105,pv,1511934069
271625,295244,1045172,pv,1511667205
243237,1148386,4145813,cart,1511983605
653459,1636164,4244487,pv,1512051379
478969,1559366,381850,pv,1511683541
136541,3456950,154040,pv,1512118567
860357,3067716,3453741,pv,1512226883
124415,1823728,4145813,pv,1511619544
324381,2108180,1769043,pv,1511942373
877818,1001303,4869428,pv,1512108768
862043,4010314,2920476,pv,1512042536
330712,1299826,3252563,pv,1512192231
107777,4541610,2465336,pv,1512300973
905331,1061335,1829891,pv,1511974935
677473,2003596,50601,cart,1512200719
772526,987143,2355072,pv,1511873884
452753,725377,2885642,cart,1512138605
244037,993778,2885642,pv,1511567014
318618,4606047,3002561,pv,1511666555
120956,207453,4756105,pv,1512266674
154586,3031863,1834026,pv,1512107661
464164,4572617,3607361,pv,1511615390
80051,2926695,4145813,pv,1511765475
290524,2373431,4338287,buy,1512019277
89476,3485136,1464116,pv,1512045763
192522,129612,381850,pv,1512309390
964795,1990499,2626421,pv,1511873151
550947,2689809,1080785,pv,1511669672
592741,4516071,1135708,pv,1511880593
581828,2969826,3607361,pv,1511606874
104242,3099091,982926,pv,1511770258
685625,3508368,2520377,pv,1511953116
894780,4396936,4919077,pv,1512041741
813937,3492115,4756105,pv,1512184759
68934,4634386,2355072,pv,1511622326
826924,967145,570735,pv,1511962291
374317,487871,4789432,pv,1512226314
775870,40747,2419959,cart,1511792234
640614,5061759,2735466,pv,1511568317
621110,2215606,1595193,pv,1511870521
469270,3368553,3864364,pv,1511617686
982257,2278329,1299190,pv,1511623708
993456,3971737,2877672,pv,1512225402
550561,3496195,4048584,pv,1511630398
768772,2464566,1320293,pv,1511750986
467791,2079924,245312,pv,1512048939
920820,4227361,4145813,pv,1511968067
674146,310737,1080785,pv,1511936660
128038,2954285,2672762,pv,1512138336
988988,1686973,2355072,pv,1512228327
400923,1803442,323851,pv,1511921284
97655,4059978,4181361,pv,1512136169
467448,3179976,4181361,pv,1512206175
659710,3352506,2885642,pv,1511862395
248437,3038403,4022701,pv,1512223094
594379,3486530,3763517,pv,1511632778
490862,2743782,2640118,pv,1512106333
54192,4909338,447553,pv,1512193925
654109,979747,2304296,pv,1511958640
700907,1250954,1154246,pv,1512145173
832996,2046974,1045172,pv,1512304440
410009,820171,903809,pv,1512219838
64315,1403935,1918853,pv,1511596981
517941,4628142,4643350,pv,1512011965
681102,3236782,338646,fav,1511944078
885056,4686855,2322253,pv,1511699757
644848,771711,377977,pv,1512287109
231354,3920379,4393424,pv,1512217192
899555,4085561,2355072,pv,1511710440
396394,757115,2131531,pv,1512288179
691818,2101262,5064,pv,1511928093
435771,3128856,1859277,pv,1512044474
336410,2754993,344833,pv,1511955609
496024,2196406,2885642,cart,1511992757
244262,2765169,411153,pv,1512274699
266227,5019027,1787510,cart,1512231550
948184,2624738,235534,pv,1511957155
799907,2559951,4358294,pv,1511885540
86067,3174589,3002561,pv,1511831269
914147,2426852,2355072,pv,1511801237
149568,2817505,542908,pv,1511794191
300108,4492293,982926,pv,1511765493
151619,424624,982926,pv,1512103459
350554,3073840,651666,pv,1512309415
276581,3968261,2355072,pv,1511672999
437137,3410625,2462567,pv,1511598224
984666,499753,1281227,pv,1511934468
464175,4742059,1312642,pv,1511788885
978256,5084816,982926,pv,1511699425
398014,4394340,1575622,fav,1512129197
243741,3443242,4145813,pv,1512043360
23835,4963248,4756105,pv,1511577800
829511,4288353,4181361,pv,1511768618
815705,1188568,2465336,pv,1512033108
976347,3895653,4725649,pv,1511908934
580802,1197744,4758477,pv,1512269606
361600,684400,151831,pv,1512226453
542751,3901593,4503832,pv,1512310822
349264,4759976,4256011,pv,1512304534
555754,2389635,2520377,pv,1511576777
431628,1053964,257909,pv,1512302706
664822,2543294,3108044,pv,1511947776
332900,3032049,4298656,pv,1511620134
108626,791288,4756105,pv,1511546850
802344,295586,2672762,pv,1511795539
441695,1370913,1320293,pv,1512230619
547022,1327797,2228184,pv,1511568715
303466,5157349,1299190,pv,1511688214
83907,4005498,4756105,pv,1512113924
104883,1716461,4145813,pv,1512002256
915977,4249278,154040,fav,1511612157
463697,1625194,1464116,cart,1511843501
855495,794115,2520377,pv,1511972069
868957,1423113,1167279,pv,1512113847
208065,4469458,4170419,pv,1511599476
139299,1428951,903809,pv,1511946324
512262,165071,2355072,pv,1512002565
905264,709066,1349561,pv,1511616143
12917,4352300,1102540,pv,1511929193
688460,715359,2935574,pv,1511916113
768202,2385352,2355072,pv,1511756689
18312,4414906,4159072,pv,1511768908
354696,3996121,3563906,pv,1511724486
739344,1178271,3880463,pv,1511960443
637179,267531,1813610,pv,1512009790
328467,174253,4267003,pv,1511746392
453241,1905561,1051370,pv,1512099871
22702,1507300,1521931,pv,1511777976
536364,4240919,1046047,pv,1511857580
5698,300834,200278,pv,1511840645
965310,1029005,2572604,pv,1512025163
729762,434451,2558244,pv,1511587215
220043,3390839,1879194,pv,1512054851
621252,4096877,3738615,pv,1512200919
309852,1853155,4801426,pv,1512173667
211651,2772994,1573426,pv,1511862977
767948,2002671,1817004,pv,1511701741
782706,3318242,2920476,pv,1512220366
637434,1270893,149192,pv,1511926177
28463,3425886,3299155,pv,1511623574
623881,3360483,4756105,pv,1512029670
122758,336219,1582197,pv,1511792644
261836,2117192,4339722,pv,1512301212
257555,5042823,2465336,pv,1512226771
519395,4520733,5071267,pv,1511703168
961534,249663,982926,pv,1511960866
849145,4042560,1859277,pv,1511862207
267435,20266,4756105,pv,1511782020
422950,190543,4818107,pv,1511859958
555089,793062,3607361,pv,1512022503
510341,2728782,2476560,pv,1511700923
827360,3147226,3814016,pv,1512235072
304433,47533,4107781,pv,1512036831
417169,2503474,171529,pv,1511861303
664376,2244704,4410579,pv,1511559477
394836,2551444,1488813,pv,1512142441
401118,2574055,1879194,buy,1511846803
187005,5122142,3002561,pv,1512143354
318483,20599,982926,pv,1511880223
55610,3704461,3789342,pv,1512092866
374811,1403798,1567637,pv,1512255009
559324,4676008,2922264,pv,1512176508
902038,1188319,4688770,pv,1511763429
965702,798224,4606718,pv,1512228975
427732,4602669,1488813,pv,1511883502
149746,1757276,982926,pv,1512038775
655405,896617,154040,pv,1511614242
611787,1995362,3607361,pv,1512289327
657079,3258948,1648035,pv,1511616087
636421,530411,3002561,pv,1511560496
259916,4928773,2355072,pv,1511623188
998152,812136,2702525,pv,1511786412
609077,3116594,3607361,pv,1512260204
913060,559463,4145813,pv,1511965996
668242,2558949,1320293,pv,1512136517
871195,228237,1320293,pv,1511958288
527184,812879,4756105,pv,1511843431
853769,1073564,3673501,pv,1511704459
772448,4473466,3524510,pv,1512127515
795066,3907044,2835439,pv,1511850765
744136,4978005,2735466,pv,1512274339
269761,3978998,768709,pv,1511934750
98920,4122478,4847838,fav,1512136628
458398,360289,3607361,pv,1511617414
743131,592724,883960,cart,1512054789
783382,975297,1859277,pv,1512140432
310683,2980887,3607361,pv,1511914489
76589,1496136,1089105,pv,1512283416
323500,3222676,3999977,pv,1511838416
757429,5131232,4145813,pv,1511713090
820012,4138770,1879194,pv,1512181255
381686,3530027,2465336,pv,1512010828
882415,3482139,2072473,pv,1511946687
456080,3949442,2890111,cart,1512312291
955914,1307884,3879308,pv,1512040477
49012,3969982,245312,pv,1511619811
567005,4412089,3415144,pv,1511588632
189736,2821993,4217906,pv,1512188131
474543,976721,4145813,pv,1511598024
175365,2082208,2256028,pv,1512277884
689767,3015844,553365,pv,1512129376
995992,3747209,941949,pv,1512204735
459138,4699210,2652700,pv,1511595080
514458,2605467,1464116,pv,1511612156
594055,2166715,560936,pv,1512125353
107684,4251990,285583,cart,1512194342
528433,4251495,3054014,buy,1512011805
798180,2228015,4801426,pv,1511611476
824286,904051,4181361,pv,1511788016
876777,3549115,600175,cart,1511616942
573976,2755720,154040,pv,1512213747
44944,1703664,3912910,pv,1511827796
906317,2244585,3582241,pv,1511846902
924002,1631733,4022701,pv,1511687725
666349,1280640,4801426,fav,1511654891
452873,4026754,4217906,fav,1511952319
980010,733290,982926,pv,1512033416
621144,343692,2735466,pv,1511750221
130261,1659549,149192,pv,1511794748
874292,4607900,2321441,pv,1511876398
213892,1990959,2862133,pv,1512009918
974185,4532186,1879194,pv,1511942438
856815,1645083,1879194,pv,1511653387
848793,1025705,1994940,pv,1511699235
284114,4260041,3398567,pv,1511586708
417868,3776883,1169503,pv,1511614845
304149,1543839,4672807,cart,1512177835
338141,4547672,737184,pv,1512078763
417798,2483559,2355072,pv,1512015627
487999,2746781,2558244,cart,1512027255
604285,1596276,2939262,pv,1512020110
645802,3145337,4558987,pv,1512262700
799532,4446418,4801426,pv,1511608011
34018,865365,3673501,pv,1512260709
587352,2059946,3299155,pv,1512205545
357017,217982,399287,pv,1511698865
448342,3342079,3607361,pv,1511694132
169498,1280683,2465336,fav,1511756708
34449,2905944,2313309,pv,1511617975
930186,4949902,1464116,pv,1511652634
916182,2542178,5003455,pv,1511612438
962335,1581224,1320293,pv,1512137466
787713,3128558,3702593,pv,1512041255
167880,4078551,1859277,pv,1512136787
287214,2106279,3053420,pv,1512283754
589416,1511413,982081,pv,1512026596
433359,2426894,2355072,pv,1511784731
233076,5090768,2096639,pv,1512314854
664980,921525,4201517,pv,1511686906
8833,416106,3607361,pv,1511606700
55258,684783,2256028,pv,1511750573
538083,249640,154040,pv,1511581566
815865,4849228,866301,pv,1512138296
39733,265261,2355072,pv,1512196466
651442,5135528,2297500,pv,1511696856
704633,1621288,1807416,pv,1512171098
519561,2388332,4082778,pv,1511632587
866437,4976703,4217906,pv,1512183874
610670,2243964,2891408,pv,1512287527
169170,4717894,1567637,pv,1511863903
132533,5133112,982926,pv,1512222110
547172,3077132,1575622,pv,1512262247
606160,3513748,4801426,pv,1512313346
342352,1381789,634390,pv,1511620422
687235,2846322,2691737,pv,1511595655
294524,4324117,4148053,pv,1511704661
300401,5022249,3962843,pv,1511899457
426261,897046,2043591,pv,1512001248
264161,3142054,982926,pv,1512186032
286343,1344192,384755,pv,1512098973
146548,3846389,982926,pv,1512078172
267625,2935514,4936889,pv,1511827108
672570,704012,4203730,pv,1511610049
924551,938701,1320293,pv,1511786273
348715,4268091,2520377,pv,1512111689
288388,959082,4181361,pv,1511861457
992090,4020117,4461425,pv,1512089518
441723,1719321,982926,pv,1512199620
380285,4006658,2096639,pv,1511771078
1003492,2446294,285583,pv,1511673542
933564,2101614,3611159,pv,1512224085
22448,4720036,4719814,pv,1511881931
382644,2297923,4238676,pv,1512300501
445235,2122554,2247787,pv,1511957920
261696,385078,3320579,pv,1511691099
453797,1972280,3999977,pv,1511702166
260126,4181132,3189162,pv,1511740551
29042,2330851,3138705,pv,1511540822
837588,2338832,1345364,pv,1511621988
887157,1330432,846990,pv,1512111760
534414,818840,5053508,pv,1511583118
423499,803963,3561974,pv,1512276634
17103,4737446,2926020,pv,1511697844
381878,359888,982926,pv,1512136399
998499,758538,4801426,pv,1511588952
608918,4268405,4604594,pv,1512300574
979351,1902217,4876006,pv,1511682596
344616,4319915,3065645,cart,1512183443
442205,2511971,2106073,pv,1512149352
453858,1306270,3299155,pv,1511595509
367499,4179646,2558244,pv,1511963464
840770,743758,4170419,pv,1511781465
820776,2818005,3740459,pv,1511702191
265872,2934232,982926,pv,1512130162
593223,1808277,1397912,pv,1511700293
523924,1972177,570735,pv,1511965196
996297,1363573,703487,pv,1512104254
323682,1633923,4697972,pv,1511603594
329203,481591,3607361,pv,1512028350
131384,3132067,2640118,pv,1511614557
793251,3409711,801221,pv,1512208627
171902,4422997,982926,pv,1512212918
779829,2599429,4139726,pv,1512278863
581628,4681273,2462567,pv,1512048499
563270,98040,154040,pv,1512019641
249128,2878537,50601,pv,1512108412
463032,3967410,401765,pv,1511925923
87523,1118507,2640118,pv,1511772836
916229,2226070,1320293,pv,1512206608
202469,2032668,1080785,pv,1512184803
480518,1679773,3002561,pv,1511960881
462821,2216132,2355072,pv,1512306663
964870,3885047,4580532,fav,1512129013
706955,2227789,2355072,pv,1512272112
819152,895034,2640118,pv,1511925230
714407,1332320,753984,pv,1512311300
834804,4347843,4145813,pv,1512185589
366254,4819109,1080785,pv,1512200695
827906,1689864,2520771,pv,1511869381
885191,88837,1102540,pv,1511895902
459899,3941695,5053508,pv,1512002833
28355,1520687,3439012,pv,1512298168
824678,3291860,3597057,pv,1512213361
343972,4593364,2872443,pv,1511881320
277277,630048,3002561,pv,1511584734
516607,4262682,4462359,pv,1512117061
587054,4636224,1464116,pv,1511943957
971025,4628700,1879194,pv,1512022576
777427,4921003,4672807,pv,1512125207
11772,3451586,4756105,pv,1511958115
100909,507992,4145813,buy,1511781456
889814,1584550,339305,pv,1512014679
734305,3859919,3607361,pv,1512018093
688783,2192483,235534,pv,1511849719
511884,5085784,982926,pv,1511615180
972077,3019139,4756105,cart,1511768279
997202,4078440,2465336,pv,1512111211
408763,3545469,4163659,pv,1512035002
100956,2629065,982926,pv,1511864468
18364,5059642,154040,pv,1511932575
166965,1128342,2355072,pv,1511701284
538899,2018225,844212,pv,1511841891
470357,1349020,3081594,pv,1512137966
545907,3462365,4476428,pv,1512292626
230933,337361,1080785,pv,1511861143
810602,3705929,4801426,pv,1511791009
564122,1259783,1029459,pv,1511604755
866708,1779157,1867533,pv,1511771467
940197,3192703,3616520,pv,1512102646
438405,4493147,5063620,pv,1512206284
128730,312909,4217906,pv,1512102952
371950,1280933,3289997,pv,1512306564
912732,489377,171529,pv,1512105773
466886,3971782,339124,pv,1512062391
701422,4960714,4592018,pv,1511669495
640240,581219,2561712,pv,1511702638
786979,3285068,3849096,pv,1512032458
984293,2715656,235534,pv,1512298449
939166,763143,3312150,pv,1512048916
773921,3735833,3232473,pv,1512126721
240376,895269,149192,pv,1511944085
283160,315745,3209590,pv,1511820410
307869,4725075,982926,pv,1512232460
226304,4042521,1320293,pv,1511823723
287724,1093845,2366905,pv,1511962588
864448,1004181,2520377,pv,1512187405
97614,4971236,4145813,pv,1511786384
307644,389890,2892802,pv,1512057523
632407,4385465,2926020,pv,1511939495
640086,4977949,344833,pv,1511773513
34649,67087,2529187,buy,1512314547
872208,1935717,4145813,pv,1511575676
799427,3414627,4606718,pv,1511828755
564915,2887863,1249761,pv,1511763101
631362,364741,1879194,pv,1511591038
349405,4928227,450901,pv,1512110790
938998,3625742,1299190,pv,1511856816
235000,4048874,4975993,pv,1512094905
941122,1029408,2181935,pv,1511597043
846834,4468249,2735466,pv,1511941602
683754,2928441,2640118,pv,1512265220
366439,1745435,323851,pv,1512315741
705404,4318627,411153,pv,1512224815
131423,2345939,4558987,pv,1511600416
311708,2062627,2108531,pv,1512194879
35053,2808825,358773,pv,1511934660
975913,2457801,4163659,pv,1512202667
320915,3261586,4672807,pv,1511618019
72345,2626382,4181361,pv,1511540536
318334,4661177,1691286,pv,1511689084
708363,1965506,4834913,pv,1511577117
751536,4522270,1717476,pv,1511700549
62819,802265,3002561,pv,1511711435
846968,3576499,3274258,pv,1512115805
383608,64818,1872294,pv,1511923923
452251,1517267,4145813,pv,1512222056
414397,5109874,982926,pv,1511882775
50723,4560595,1575622,pv,1511688422
217901,4746741,4576874,pv,1511953107
259260,4898488,154040,pv,1512277735
262848,4348996,3084958,pv,1511658374
56662,2408704,634390,pv,1512208467
688149,4690718,405755,cart,1511713240
722451,3725324,2926020,pv,1512174041
803254,5144435,2520377,pv,1512114207
1010497,2716189,1376358,pv,1511964246
407549,492361,4141851,pv,1511658790
725578,3013230,4145813,pv,1511619763
21286,286765,2393184,pv,1511616276
529845,1294823,3776866,pv,1511974496
399385,99827,1275696,pv,1512203730
30213,3072910,35290,pv,1512138764
873856,1765300,2228184,pv,1512131417
629974,5068459,4121590,pv,1512234968
921457,2051155,200278,pv,1511611952
568453,2416597,4756105,pv,1511718050
962326,2457561,2982027,pv,1512302382
15236,5074329,1879194,pv,1511602241
602865,3444097,2578647,pv,1512202694
251393,2591314,4022701,pv,1512253810
221543,463590,4145813,pv,1511759282
569062,3298721,2920476,pv,1511951464
814316,2426809,2131531,pv,1512261631
852322,2182145,2355072,pv,1511581324
972022,4450419,200278,buy,1512111478
272530,635106,2913415,pv,1512274467
798382,2565270,2774299,pv,1512117969
260024,3283120,570735,pv,1512285393
489292,5155122,1646753,pv,1512275159
384612,4096653,2750247,pv,1511999346
485136,3443842,2578647,pv,1511590044
253018,4086312,3065645,fav,1511998969
759698,3415637,4476428,pv,1512105561
917305,3131875,2355072,pv,1511677560
929542,399777,2735466,pv,1512224083
557945,1678703,3002561,pv,1511883420
868476,4696225,3985610,pv,1512039219
336050,68354,570735,pv,1512116263
705840,1648926,2926020,pv,1511704998
390946,4580637,860357,pv,1511608929
560032,642678,149192,pv,1511704516
662890,5042589,903809,pv,1512217027
719001,4042087,3663224,pv,1511962736
314601,13662,4756105,pv,1511698959
617708,4023040,801221,pv,1512307657
668813,4843011,1827100,pv,1511998452
25554,202033,4358294,pv,1512213262
731716,1808275,1575622,pv,1512090803
550254,3876621,2089582,pv,1512089639
406653,954705,2355072,pv,1512307689
949814,4735580,2520771,pv,1512282520
903353,1042146,4789432,pv,1512275119
932124,4782918,2520377,pv,1512204174
298588,3003793,1320293,pv,1512143676
1007941,639522,904454,pv,1511687003
345746,319246,2289814,pv,1511573216
948134,221625,982926,pv,1512090793
547379,3859059,901282,pv,1511582293
386386,3582710,3002561,pv,1512177425
447964,963804,2228184,pv,1512313993
892392,483218,1368970,pv,1511926377
702044,2031173,1505776,pv,1512050364
276412,751865,1080785,pv,1511964634
288351,1717935,1891872,pv,1511792532
809142,1081316,2880419,pv,1511957398
766741,2747614,5148429,pv,1512279375
340655,4246097,3466318,pv,1512231542
922324,4163600,1320293,pv,1511666810
195975,4420896,146830,pv,1512223233
148236,1118494,1379146,pv,1512258488
307082,975439,4145813,pv,1511833478
818999,4572817,1729993,pv,1512093218
446879,987143,2355072,pv,1511579289
604577,4054908,1725832,pv,1511622634
781724,823139,2355072,pv,1512219213
289957,4365400,570735,fav,1512161253
198522,1463286,903809,pv,1512057505
951022,2520024,3536601,pv,1511880596
952208,2727459,3745824,pv,1512273227
225825,4790506,2225310,pv,1511759755
319208,3501517,2355072,pv,1511699398
812139,1855286,3102419,pv,1511872792
887174,1185055,2926020,cart,1512133790
595655,3492495,154040,pv,1511871025
500813,751277,4284875,pv,1512284462
323468,1924468,2735466,pv,1511842849
945261,4060652,267209,pv,1512052263
564092,4016523,2050292,pv,1512052908
575764,1428188,2228184,cart,1511931569
879690,2995911,3738615,pv,1511767657
980259,1713976,2735466,pv,1512227148
443042,3803098,3441583,pv,1511696703
307709,3786437,1320530,pv,1512300175
61704,798225,4719814,pv,1512119083
225850,2679426,672001,pv,1512046136
410056,605927,4801426,pv,1511881092
727281,2091272,3607361,pv,1511874183
812139,1360267,4801426,fav,1511872989
213873,191248,4756105,pv,1511807632
325616,1557413,4756105,pv,1511621603
239152,4163122,4188178,pv,1511570152
500065,2555009,1029459,pv,1512100316
324686,3473882,1299190,pv,1511620093
282494,5013016,4462359,pv,1512136392
597377,81893,1957261,pv,1512298983
844135,4522559,2939262,pv,1511878246
149394,2768453,546816,pv,1511607093
944566,2779262,3675758,cart,1511772713
467521,3755338,749692,pv,1511777185
524827,1448513,4159072,pv,1511869482
232454,2823353,2355072,cart,1511699328
474028,4633015,4145813,pv,1511916031
429462,1035858,4321796,pv,1512100643
969008,113517,3607361,pv,1511612751
941037,2828948,4145813,pv,1511862846
520499,4489811,903809,pv,1511928897
228132,636284,1879194,pv,1512139999
509006,2303733,2735466,pv,1511968750
393005,2302456,4217906,pv,1511927358
126514,3929485,982926,pv,1512260840
414385,5094697,2355072,pv,1512104772
921699,545003,2633883,pv,1512294838
391979,4223108,267209,pv,1512313267
739791,1645160,2327095,pv,1512049913
942874,4662151,1320530,pv,1511700596
849223,3187274,3400167,pv,1512275772
371389,2697795,3776866,fav,1512207898
385409,15716,3747017,pv,1511622256
913625,3291299,2355072,pv,1511920412
146303,1989476,4756105,pv,1512124544
1001174,225908,70270,pv,1512305004
748873,4951315,1789614,pv,1511745093
330333,3450928,154040,pv,1512040775
659224,243792,1420205,pv,1511615866
32883,4521156,3607361,pv,1511567832
288620,4911839,4756105,pv,1512229740
853657,3807774,4643350,pv,1512194019
48114,4431868,4462359,pv,1511754052
785811,554894,1834026,pv,1511740314
206608,2047109,344833,pv,1512179320
206248,3259235,2667323,pv,1512132331
22968,3396472,982926,pv,1512194274
767894,3744225,2355072,pv,1511669176
204298,1567191,3645362,pv,1512228095
547116,4102014,3158249,pv,1511860554
870859,113119,1819175,pv,1511621856
294238,1070868,2520377,pv,1512231805
568021,153818,1312642,pv,1511709187
510753,1329654,2096639,pv,1511693137
464447,1927573,4357323,pv,1512278158
356233,104918,3524510,pv,1512228752
923831,3734488,171529,pv,1511661916
533662,810828,245312,pv,1512217201
807587,2304764,2520377,pv,1512050604
931668,2490265,2578647,pv,1512314950
466589,4677722,2640118,pv,1512198261
323791,2913511,2640118,cart,1512138939
50332,3245260,2520771,pv,1511920920
414432,987865,3354571,pv,1511953281
409412,1325294,570735,pv,1511973943
889252,214142,155172,pv,1512178271
42116,4767136,2881542,pv,1511917392
936422,1362175,2479831,pv,1512185898
317940,1147094,4688770,pv,1512012275
142420,3300073,622168,pv,1512305576
538536,901829,4632044,pv,1511672995
640915,4905167,1216617,pv,1511594078
732118,3092955,4801426,pv,1511764288
681296,1553181,384755,pv,1512113634
1004691,610765,4801426,pv,1512303153
872976,1117002,4022701,pv,1511672011
441484,45459,376840,pv,1511681124
43511,351216,2640118,pv,1511562915
878528,291699,411153,pv,1511920196
772117,966279,784830,pv,1511843608
158883,3183590,332127,pv,1511782581
997051,1111031,982926,pv,1511703286
51044,968487,3738615,pv,1512262324
486133,2854685,2926020,pv,1512025475
110393,2235797,4756105,pv,1512312771
978765,3027113,1990869,pv,1512313127
850571,3732752,3607361,pv,1511926629
898364,312032,4695478,pv,1511661694
1016381,4073702,2892802,pv,1512278482
830800,449578,2465336,pv,1511952097
610541,4998062,4834913,pv,1511783256
300019,2902854,3738615,pv,1512294946
80995,4048281,982926,pv,1511825114
417135,3745122,1299190,pv,1512205561
938808,2296446,737184,pv,1511791970
220577,1134357,3607361,pv,1512294738
33939,4688729,3118167,pv,1512131486
286520,2797592,235534,pv,1512307688
62626,4771961,295183,pv,1512123142
592291,2438165,2735466,pv,1511621003
908787,2257549,2885642,pv,1512300194
217388,3177193,3081594,pv,1511598833
522250,1883768,1689352,pv,1511925224
235343,3817533,4244487,pv,1512137774
165720,4558639,3738615,pv,1512008360
475584,2950551,3607361,pv,1511570106
353249,2887530,3944885,pv,1512140933
209034,3738650,3409740,pv,1512200872
71661,3286484,4222383,pv,1511690529
430178,2314619,3738615,cart,1512292956
367895,465289,3607361,pv,1511859750
893046,238960,1066563,pv,1511878431
8763,1074144,4690421,pv,1512221605
926778,247995,982926,cart,1512202756
180601,3560305,3738615,pv,1512018968
149060,3060440,2558244,pv,1512048777
599532,2632230,982926,pv,1511922028
2117,682831,1505776,pv,1511928297
831313,803044,1464116,pv,1512293055
596049,2435476,1879194,pv,1511785561
436715,2833358,2672392,cart,1511619075
706587,2722946,2465336,pv,1511824104
271954,2240150,3002561,pv,1512262168
260808,2965394,4462359,pv,1511589517
15041,1411837,2558244,pv,1511878399
910306,2588449,1505776,pv,1511941538
220674,2757329,801221,pv,1511707421
136245,4811204,3598912,fav,1512194670
654695,29181,2304296,pv,1512223440
531480,3195021,4244487,pv,1511581662
919195,2833458,4708262,pv,1511686719
929501,1324521,4901188,pv,1512082815
363620,4242144,4145813,pv,1511969718
925105,4822463,866301,pv,1511770543
884222,185319,4217906,fav,1511794913
660917,5039082,4462359,pv,1511681823
604999,32524,4217906,pv,1511668338
215052,2666317,4901188,pv,1512205370
120849,4862440,982926,pv,1512279943
943103,727709,4360192,pv,1512138370
174045,107234,245312,pv,1511916487
654397,2779080,5030562,cart,1512142780
406202,857612,903809,pv,1511654781
825882,765898,2355072,pv,1511878894
279506,1589517,1611144,pv,1511840001
434989,1482114,4244487,pv,1511943750
996546,1248649,3607361,fav,1512033550
884237,1067172,375240,pv,1512007754
446863,2233126,2465336,pv,1511969479
356238,59164,3312150,pv,1512055192
652584,4527098,1505776,pv,1512182931
658109,4306356,2579035,pv,1511750678
456216,2443799,2355072,buy,1512194545
167434,1121863,2520377,pv,1511569851
670873,4937454,2735466,pv,1512233496
965519,4560179,4145813,pv,1511540921
665661,1408572,2572604,pv,1512209054
313198,1337968,3138705,pv,1511925942
99213,1714364,4756105,pv,1512081643
728419,3935544,4848899,pv,1511873609
283964,4010913,982926,pv,1512210290
280762,4455455,3312150,pv,1511743448
315032,205212,5013760,pv,1511697291
986931,4200847,2983928,pv,1512227299
467931,2281434,2181935,pv,1511602581
333392,2726168,3738615,pv,1511689348
903719,2048634,411153,cart,1511774672
132603,2226601,3299155,pv,1512215074
775418,240206,22257,cart,1511762685
520631,24647,2465336,pv,1512268211
249240,1159991,4145813,pv,1511764364
625263,4714095,4170419,pv,1511613203
57170,1962067,751494,pv,1511692638
712421,814040,3320579,pv,1512057105
391666,3719265,4756105,pv,1511584761
542334,3330367,1528701,pv,1511793755
680751,2007369,4145813,pv,1512049679
24527,2685252,3004853,pv,1511769102
217860,825932,3607361,pv,1511928437
252706,5024842,4756105,cart,1512005896
189287,5058372,3814016,pv,1512306978
507294,3621160,982926,pv,1512050918
133191,339295,3500710,pv,1512179237
894477,4816566,1879194,pv,1511705202
306714,720049,3738615,pv,1511938002
265820,1118597,1379146,fav,1512223024
511124,4817296,330316,cart,1512312025
865661,4516084,149192,pv,1511966109
501698,4276685,3441583,pv,1511934092
518504,2810091,4756105,fav,1511621331
674803,1252450,3066289,pv,1511804800
57128,710628,2892802,pv,1511698847
480757,3403401,4181361,pv,1511893308
703222,5031348,238434,pv,1512204319
436875,42790,171529,pv,1511691066
239992,3436036,411153,pv,1512015468
322356,2466303,2640118,pv,1512146656
863659,767625,1080785,pv,1512216910
690681,1433781,4640311,pv,1511745969
112689,1182207,1051370,pv,1512299378
148197,1248691,2520377,pv,1512062057
604895,2086780,982926,pv,1511689049
210120,4681076,3002561,pv,1512315803
807457,645176,1631778,fav,1512217522
218112,2343951,2520377,pv,1511793155
857263,2644984,3607361,pv,1511830917
63559,3907473,4643350,fav,1511873624
1003588,5025522,4135836,pv,1512305525
1543,3752624,2885642,pv,1511608247
409763,4613253,4476428,pv,1511922691
892189,2008694,3303026,pv,1511713963
849892,4521430,1879194,pv,1512224630
599283,3020138,4355436,pv,1512138994
894320,863535,1349561,fav,1511778902
647914,3388110,4217906,pv,1512020468
208613,484337,3607361,pv,1511874243
140821,1890663,883960,pv,1511886731
692828,2452415,982926,pv,1511965062
922862,705876,4756105,pv,1511872912
754397,3526954,846990,pv,1511736439
1013680,1693499,4145813,pv,1511570266
950739,4735951,4558987,pv,1512207870
146173,1043740,1471163,buy,1512003254
609586,3399915,3299155,buy,1512017761
179187,2409643,2926020,cart,1511692700
861168,2537171,1575622,pv,1512141850
319056,4176547,1834026,pv,1512260136
175171,1040754,2920476,pv,1512211152
741269,3146221,52368,pv,1512025227
228584,823894,2827444,pv,1512058183
249681,4840758,3607361,pv,1511696524
461874,2176009,384755,pv,1511767225
689345,1270952,4181361,cart,1512264295
238987,3126371,22257,pv,1511701727
209998,684907,4756105,pv,1511660292
123510,4812875,4989387,pv,1511927031
